ParticipantID,SemanticCategory,Phase,FixationCount_mean,FixationCount_std,FixationDuration_mean,FixationDuration_std
participant220,Argument,Post,4.0,5.656854249492381,749.385,1059.7904304389617
participant220,Argument,Pre,35.5,19.091883092036785,1920.26,946.0098782782345
participant220,Assignment,Post,4.0,,709.0500000000001,
participant220,Assignment,Pre,70.0,,1177.82,
participant220,Code,Post,15.333333333333334,6.8068592855540455,568.92,223.41446305017945
participant220,Code,Pre,150.66666666666666,93.07165698177579,400.9266666666667,31.582212293209178
participant220,ConditionalBody,Post,4.666666666666667,2.516611478423583,620.2766666666666,279.64431235648857
participant220,ConditionalBody,Pre,80.0,72.38093671679029,802.8166666666666,234.56961702942974
participant220,ConditionalStatement,Post,4.666666666666667,2.0816659994661326,573.5366666666667,461.545313304483
participant220,ConditionalStatement,Pre,53.333333333333336,30.550504633038933,790.4599999999999,285.980037240364
participant220,ExceptionHandling,Post,5.0,,420.42,
participant220,ExceptionHandling,Pre,27.0,,545.61,
participant220,ExternalVarOrMethod,Post,0.0,0.0,0.0,0.0
participant220,ExternalVarOrMethod,Pre,6.5,0.7071067811865476,928.495,55.500811255332124
participant220,Gemini,Post,150.33333333333334,26.558112382722786,361.18666666666667,20.06026005148817
participant220,Gemini,Pre,0.0,0.0,0.0,0.0
participant220,Literal,Post,0.0,0.0,0.0,0.0
participant220,Literal,Pre,12.0,16.97056274847714,593.035,838.6781399619284
participant220,LoopBody,Post,14.333333333333334,9.291573243177568,536.08,180.3408783387727
participant220,LoopBody,Pre,203.66666666666666,220.7019105792547,566.4499999999999,237.13078501114106
participant220,LoopStatement,Post,2.0,1.0,280.9633333333333,105.59337210892231
participant220,LoopStatement,Pre,33.333333333333336,21.385353243127255,728.8566666666667,506.78599451181884
participant220,MethodCall,Post,4.333333333333333,2.3094010767585034,1289.16,1033.8056370033971
participant220,MethodCall,Pre,27.666666666666668,16.165807537309522,2340.15,2172.679378302284
participant220,MethodDeclaration,Post,0.6666666666666666,1.1547005383792517,83.43333333333334,144.51077237816332
participant220,MethodDeclaration,Pre,11.333333333333334,15.307950004273378,341.50333333333333,178.85102301450033
participant220,Operator,Post,0.0,,0.0,
participant220,Operator,Pre,0.0,,0.0,
participant220,Parameter,Post,0.5,0.7071067811865476,141.805,200.54255421231676
participant220,Parameter,Pre,0.5,0.7071067811865476,166.845,235.95446181413902
participant220,Summary,Post,124.33333333333333,56.57148869645674,363.9866666666667,67.89437188260405
participant220,Summary,Pre,141.33333333333334,59.50070027599116,381.99666666666667,6.035804282225628
participant220,VariableName,Post,2.0,1.7320508075688772,453.43666666666667,438.0905838218088
participant220,VariableName,Pre,44.666666666666664,50.01333155602947,3733.986666666666,4054.5700177248546
participant230,Argument,Post,1.3333333333333333,0.5773502691896257,428.21000000000004,410.18778102230203
participant230,Argument,Pre,3.0,4.358898943540674,215.49999999999997,278.3016169554176
participant230,Assignment,Post,1.0,,283.63,
participant230,Assignment,Pre,1.0,,133.5,
participant230,Code,Post,24.333333333333332,6.6583281184793925,275.0366666666667,31.82083332242151
participant230,Code,Pre,87.33333333333333,25.774664562964407,272.69,27.147751288090138
participant230,ConditionalBody,Post,9.666666666666666,8.504900548115383,134.49333333333334,116.49393517833164
participant230,ConditionalBody,Pre,30.333333333333332,28.5014619508076,207.27,91.963811904466
participant230,ConditionalStatement,Post,4.666666666666667,3.0550504633038935,563.1366666666667,326.77534566324516
participant230,ConditionalStatement,Pre,21.666666666666668,16.56301099840646,713.5233333333334,616.268179961722
participant230,ExceptionHandling,Post,6.0,,271.12,
participant230,ExceptionHandling,Pre,15.0,,138.97,
participant230,ExternalVarOrMethod,Post,3.0,,166.82,
participant230,ExternalVarOrMethod,Pre,8.0,,417.17,
participant230,Gemini,Post,183.66666666666666,44.73626418615364,242.59666666666666,8.54097379303634
participant230,Gemini,Pre,0.0,0.0,0.0,0.0
participant230,IndexOperation,Post,0.0,,0.0,
participant230,IndexOperation,Pre,1.0,,133.5,
participant230,LoopBody,Post,7.0,4.242640687119285,197.51,30.334880912902904
participant230,LoopBody,Pre,24.0,21.213203435596427,251.035,94.19369432185998
participant230,LoopStatement,Post,2.0,1.4142135623730951,458.85,82.61835631383622
participant230,LoopStatement,Pre,19.0,7.0710678118654755,338.20000000000005,6.406387437550142
participant230,MethodCall,Post,0.6666666666666666,1.1547005383792517,100.07666666666667,173.33787131880135
participant230,MethodCall,Pre,6.333333333333333,7.767453465154029,922.62,1118.8909580026107
participant230,MethodDeclaration,Post,3.6666666666666665,1.5275252316519468,423.07666666666665,140.6691815336015
participant230,MethodDeclaration,Pre,20.0,7.810249675906654,377.6333333333334,52.437912175575136
participant230,Parameter,Post,0.6666666666666666,1.1547005383792517,136.24,235.97460202318385
participant230,Parameter,Pre,4.333333333333333,2.5166114784235836,418.98333333333335,130.46275419955433
participant230,Return,Post,1.0,1.4142135623730951,458.805,648.8482534845879
participant230,Return,Pre,2.0,0.0,156.415,50.14094185393809
participant230,Summary,Post,122.0,91.9945650568554,259.69666666666666,18.58032382207945
participant230,Summary,Pre,85.0,39.736632972611055,269.95,49.19482391471687
participant230,VariableName,Post,1.0,1.0,356.0833333333333,336.1113777207391
participant230,VariableName,Pre,7.0,3.605551275463989,973.1766666666666,146.6487096204169
participant240_,Argument,Post,6.333333333333333,7.094598884597588,298.58,319.4566017474048
participant240_,Argument,Pre,15.666666666666666,13.79613472438325,310.49333333333334,274.78539013807364
participant240_,Assignment,Post,1.5,2.1213203435596424,464.38,656.7324940948179
participant240_,Assignment,Pre,22.0,18.384776310850235,382.52,53.329993437089406
participant240_,Code,Post,108.33333333333333,68.85734044626858,341.1433333333334,30.581393580628948
participant240_,Code,Pre,339.3333333333333,85.12539769853255,320.48333333333335,14.189786232827245
participant240_,ConditionalBody,Post,61.666666666666664,39.14502948438452,518.1133333333333,293.6493257838903
participant240_,ConditionalBody,Pre,107.0,149.36867141405523,484.44000000000005,157.01285042951102
participant240_,ConditionalStatement,Post,35.666666666666664,26.312227829154512,947.2366666666667,513.5740469818675
participant240_,ConditionalStatement,Pre,43.333333333333336,34.004901607464376,788.4499999999999,476.04860130032944
participant240_,ExceptionHandling,Post,29.0,16.97056274847714,851.865,566.2581814419991
participant240_,ExceptionHandling,Pre,70.5,41.71930009000631,770.5150000000001,433.6473756982741
participant240_,ExternalVarOrMethod,Post,11.666666666666666,10.692676621563626,670.4,220.65160978338682
participant240_,ExternalVarOrMethod,Pre,6.0,1.0,1151.1633333333332,474.1482022884125
participant240_,Gemini,Post,302.6666666666667,184.79538233769082,338.0133333333333,70.27116146281722
participant240_,Gemini,Pre,0.0,0.0,0.0,0.0
participant240_,IndexOperation,Post,5.0,,193.53,
participant240_,IndexOperation,Pre,6.0,,344.78,
participant240_,Literal,Post,2.0,1.4142135623730951,386.38,161.02235621180063
participant240_,Literal,Pre,8.0,5.656854249492381,582.595,98.25248724587081
participant240_,LoopBody,Post,94.5,51.61879502661797,317.15999999999997,82.01024448201578
participant240_,LoopBody,Pre,156.5,41.71930009000631,334.12,9.234814562296293
participant240_,LoopStatement,Post,14.5,19.091883092036785,524.0450000000001,33.665353852291574
participant240_,LoopStatement,Pre,73.0,84.8528137423857,644.8699999999999,153.3714608393621
participant240_,MethodCall,Post,13.0,15.556349186104045,858.775,766.1855527546835
participant240_,MethodCall,Pre,37.5,48.79036790187178,1578.225,1673.5732586445088
participant240_,MethodDeclaration,Post,4.333333333333333,0.5773502691896257,472.97666666666663,176.15133616675558
participant240_,MethodDeclaration,Pre,39.0,21.93171219946131,397.67333333333335,89.20742140278092
participant240_,Parameter,Post,0.6666666666666666,0.5773502691896258,100.09333333333332,86.68337172337803
participant240_,Parameter,Pre,17.333333333333332,11.846237095944574,373.6266666666667,220.35624890920005
participant240_,Summary,Post,99.66666666666667,65.04101270224298,318.4266666666667,91.88426270767663
participant240_,Summary,Pre,214.33333333333334,131.03180275541254,377.1033333333333,63.829233375729416
participant240_,VariableName,Post,19.0,10.44030650891055,1801.8433333333332,837.5588329385185
participant240_,VariableName,Pre,41.0,58.02585630561603,3196.026666666667,2021.7194595772519
participant250,Argument,Post,0.0,0.0,0.0,0.0
participant250,Argument,Pre,8.0,9.899494936611665,465.74,352.0401820815346
participant250,Code,Post,4.0,6.082762530298219,126.72666666666667,110.08651340347433
participant250,Code,Pre,68.0,66.56575696257048,247.54333333333332,40.33226045405007
participant250,ConditionalBody,Post,0.5,0.7071067811865476,133.445,188.71972883087764
participant250,ConditionalBody,Pre,30.5,21.920310216782973,506.93000000000006,350.7249634685276
participant250,ConditionalStatement,Post,0.3333333333333333,0.5773502691896258,55.626666666666665,96.34821292236474
participant250,ConditionalStatement,Pre,15.0,20.223748416156685,442.4766666666667,477.87417385053703
participant250,ExceptionHandling,Post,1.0,,266.89,
participant250,ExceptionHandling,Pre,14.0,,271.12,
participant250,ExternalVarOrMethod,Post,0.0,,0.0,
participant250,ExternalVarOrMethod,Pre,2.0,,467.24,
participant250,Gemini,Post,191.0,88.7637313321156,243.99,23.259800085125402
participant250,Gemini,Pre,0.0,0.0,0.0,0.0
participant250,IndexOperation,Post,0.0,0.0,0.0,0.0
participant250,IndexOperation,Pre,16.5,23.33452377915607,840.325,1188.3990118011711
participant250,Literal,Post,0.0,0.0,0.0,0.0
participant250,Literal,Pre,9.0,12.727922061357855,767.41,1085.2816299007368
participant250,LoopStatement,Post,1.0,,181.47,
participant250,LoopStatement,Pre,2.0,,216.89,
participant250,MethodCall,Post,0.0,0.0,0.0,0.0
participant250,MethodCall,Pre,2.5,0.7071067811865476,342.08,236.0039592888221
participant250,MethodDeclaration,Post,0.6666666666666666,1.1547005383792517,47.27,81.87404167378084
participant250,MethodDeclaration,Pre,10.0,15.620499351813308,175.75666666666666,152.24453827094533
participant250,Parameter,Post,0.0,0.0,0.0,0.0
participant250,Parameter,Pre,0.6666666666666666,1.1547005383792517,105.64999999999999,182.99116781965188
participant250,Return,Post,1.0,,181.47,
participant250,Return,Pre,3.0,,189.06,
participant250,Summary,Post,145.0,77.73673520286275,349.3,8.686662189817216
participant250,Summary,Pre,137.0,33.645207682521445,393.09666666666664,115.22710633064311
participant250,VariableName,Post,0.0,0.0,0.0,0.0
participant250,VariableName,Pre,5.333333333333333,7.571877794400365,807.2800000000001,855.7154396760642
participant260,Argument,Post,0.3333333333333333,0.5773502691896258,116.79,202.28621381596918
participant260,Argument,Pre,33.666666666666664,35.3600527903075,1046.9166666666667,671.4739820970976
participant260,Assignment,Post,0.0,0.0,0.0,0.0
participant260,Assignment,Pre,93.0,33.94112549695428,638.325,38.5302485068551
participant260,Code,Post,14.666666666666666,11.239810200058244,411.95,57.43290607308674
participant260,Code,Pre,240.33333333333334,184.17745066466017,288.6566666666667,35.25911135200845
participant260,ConditionalBody,Post,6.666666666666667,7.371114795831994,244.14333333333335,54.85685402329716
participant260,ConditionalBody,Pre,141.33333333333334,99.08245724311308,399.5333333333333,167.87854012152155
participant260,ConditionalStatement,Post,2.3333333333333335,3.2145502536643185,361.7033333333334,367.5063183583833
participant260,ConditionalStatement,Pre,75.33333333333333,119.34962644823543,1172.1133333333335,352.55950311023145
participant260,ExceptionHandling,Post,10.0,,565.96,
participant260,ExceptionHandling,Pre,97.0,,586.86,
participant260,ExternalVarOrMethod,Post,3.0,,433.83,
participant260,ExternalVarOrMethod,Pre,14.0,,592.14,
participant260,Gemini,Post,122.66666666666667,3.5118845842842448,287.42,13.435747094970198
participant260,Gemini,Pre,0.0,0.0,0.0,0.0
participant260,IndexOperation,Post,0.0,,0.0,
participant260,IndexOperation,Pre,55.0,,330.38,
participant260,Literal,Post,1.0,1.4142135623730951,112.625,159.27580246226984
participant260,Literal,Pre,17.5,7.7781745930520225,1039.065,1175.1336885861115
participant260,LoopBody,Post,6.0,,214.12,
participant260,LoopBody,Pre,343.0,,280.31,
participant260,LoopStatement,Post,0.0,,0.0,
participant260,LoopStatement,Pre,24.0,,231.53,
participant260,MethodCall,Post,1.0,1.7320508075688772,76.01333333333334,131.65895538600225
participant260,MethodCall,Pre,56.0,84.8940516172953,1333.8766666666668,731.0457554991572
participant260,MethodDeclaration,Post,0.3333333333333333,0.5773502691896258,172.62,298.9866104025396
participant260,MethodDeclaration,Pre,4.0,2.6457513110645907,626.7733333333334,671.2517356650434
participant260,Parameter,Post,0.3333333333333333,0.5773502691896258,161.29,279.36247475278424
participant260,Parameter,Pre,1.6666666666666667,2.8867513459481287,102.33333333333333,177.2465326412151
participant260,Summary,Post,68.33333333333333,24.419937209856485,258.33,5.932882941707205
participant260,Summary,Pre,200.0,111.05404089901457,314.6933333333333,44.8301598629018
participant260,VariableName,Post,0.3333333333333333,0.5773502691896258,172.62,298.9866104025396
participant260,VariableName,Pre,33.666666666666664,39.1066916694999,1715.8500000000001,1511.0428717941793
participant270,Argument,Post,2.5,2.1213203435596424,527.915,109.67933282984536
participant270,Argument,Pre,31.5,10.606601717798213,1654.5700000000002,900.8257549604142
participant270,Assignment,Post,3.0,0.0,444.97,8.004448763031693
participant270,Assignment,Pre,46.0,14.142135623730951,947.57,276.6625992070486
participant270,Code,Post,14.0,9.643650760992955,434.9433333333333,139.3417921276073
participant270,Code,Pre,149.66666666666666,96.55223111525353,340.91,48.68179536541357
participant270,ConditionalBody,Post,19.5,26.16295090390226,441.695,389.66533390847076
participant270,ConditionalBody,Pre,273.5,294.8635277547903,719.0,322.5396871704318
participant270,ConditionalStatement,Post,7.0,5.656854249492381,477.92999999999995,54.61692777884892
participant270,ConditionalStatement,Pre,99.0,49.49747468305833,767.4649999999999,460.81441823146116
participant270,ExceptionHandling,Post,1.0,,417.27,
participant270,ExceptionHandling,Pre,25.0,,406.41,
participant270,ExternalVarOrMethod,Post,2.0,,550.54,
participant270,ExternalVarOrMethod,Pre,18.0,,677.78,
participant270,Gemini,Post,197.0,19.078784028338912,244.28,7.772438484799984
participant270,Gemini,Pre,0.0,0.0,0.0,0.0
participant270,IndexOperation,Post,1.0,1.4142135623730951,300.5,424.9711754931151
participant270,IndexOperation,Pre,23.5,31.81980515339464,520.5649999999999,500.3134030285417
participant270,Literal,Post,1.0,0.0,333.615,165.10236233924698
participant270,Literal,Pre,8.5,9.192388155425117,626.23,164.30333167650616
participant270,LoopBody,Post,22.666666666666668,28.04163571073081,520.8833333333333,266.9973880646276
participant270,LoopBody,Pre,282.0,337.30105247389906,557.8666666666667,315.7315000650606
participant270,LoopStatement,Post,0.0,,0.0,
participant270,LoopStatement,Pre,4.0,,433.82,
participant270,MethodCall,Post,1.5,0.7071067811865476,442.28499999999997,153.0956891946994
participant270,MethodCall,Pre,47.5,19.091883092036785,2296.04,835.0365400388177
participant270,MethodDeclaration,Post,1.0,1.0,208.54,212.8484632314737
participant270,MethodDeclaration,Pre,1.3333333333333333,1.5275252316519468,142.73,127.34271828416418
participant270,Parameter,Post,0.0,0.0,0.0,0.0
participant270,Parameter,Pre,0.0,0.0,0.0,0.0
participant270,Summary,Post,97.33333333333333,31.374086972106983,394.9533333333333,73.38429282437306
participant270,Summary,Pre,190.66666666666666,35.64173583501979,426.99666666666667,33.266543753947936
participant270,VariableName,Post,0.6666666666666666,0.5773502691896258,150.13,150.13
participant270,VariableName,Pre,20.333333333333332,15.88500340992514,2135.8733333333334,1751.5366103605522
participant280,Argument,Post,3.0,,709.12,
participant280,Argument,Pre,10.0,,429.05,
participant280,Assignment,Post,0.0,0.0,0.0,0.0
participant280,Assignment,Pre,7.0,9.899494936611665,307.465,434.82117295504366
participant280,Code,Post,29.666666666666668,18.876793513023692,291.76666666666665,65.56752727786318
participant280,Code,Pre,83.66666666666667,43.154760262725745,472.8033333333333,87.99471934913669
participant280,ConditionalBody,Post,11.0,11.789826122551595,258.54,124.71644117757688
participant280,ConditionalBody,Pre,41.0,41.50903516103452,470.7,459.775100565483
participant280,ConditionalStatement,Post,5.666666666666667,6.027713773341708,1000.5966666666667,926.8552261455579
participant280,ConditionalStatement,Pre,46.333333333333336,45.00370355130046,1654.6333333333332,1230.9450451313144
participant280,Gemini,Post,264.0,106.85972113008718,290.17,22.87019676347368
participant280,Gemini,Pre,0.0,0.0,0.0,0.0
participant280,IndexOperation,Post,2.5,3.5355339059327378,280.835,397.1606657890481
participant280,IndexOperation,Pre,9.0,12.727922061357855,1650.98,2334.8383072067327
participant280,Literal,Post,1.0,0.0,241.93,11.752114703320423
participant280,Literal,Pre,5.0,2.8284271247461903,659.6600000000001,494.6636198468612
participant280,LoopBody,Post,11.5,13.435028842544403,297.395,137.22821302487327
participant280,LoopBody,Pre,31.0,39.59797974644666,678.455,405.16511455207996
participant280,LoopStatement,Post,2.0,2.8284271247461903,456.745,645.9349735460993
participant280,LoopStatement,Pre,15.5,19.091883092036785,532.2950000000001,139.37781763968042
participant280,MethodCall,Post,2.0,,1509.86,
participant280,MethodCall,Pre,11.0,,943.36,
participant280,MethodDeclaration,Post,6.0,7.0,354.4533333333334,154.62595200461448
participant280,MethodDeclaration,Pre,21.666666666666668,14.224392195567912,510.28,46.55650437908758
participant280,Parameter,Post,2.0,1.7320508075688772,126.00999999999999,120.04328510999689
participant280,Parameter,Pre,2.6666666666666665,2.3094010767585034,344.1133333333333,410.6847282689403
participant280,Return,Post,7.0,,510.59,
participant280,Return,Pre,26.0,,1572.57,
participant280,Summary,Post,160.33333333333334,116.14358929072812,437.05999999999995,60.824985819973676
participant280,Summary,Pre,111.0,32.69556544854363,637.5266666666666,48.78471106128772
participant280,VariableName,Post,3.0,3.605551275463989,889.8100000000001,815.521717246083
participant280,VariableName,Pre,26.333333333333332,25.501633934580216,4150.743333333335,4893.8525091622205
participant300,Argument,Post,4.0,2.0,595.3433333333334,294.3739173794671
participant300,Argument,Pre,17.333333333333332,13.279056191361391,957.0566666666667,1027.7495267006125
participant300,Assignment,Post,10.0,,522.79,
participant300,Assignment,Pre,76.0,,1077.87,
participant300,Code,Post,56.333333333333336,40.42688874169435,314.29,75.23042403177057
participant300,Code,Pre,167.33333333333334,105.43402360402136,323.94,17.550034188000858
participant300,ConditionalBody,Post,12.333333333333334,7.767453465154029,370.25666666666666,207.04114430067594
participant300,ConditionalBody,Pre,44.0,26.851443164195103,492.95666666666665,224.54955896935832
participant300,ConditionalStatement,Post,14.333333333333334,1.1547005383792515,526.2733333333333,261.22064109356546
participant300,ConditionalStatement,Pre,37.0,6.082762530298219,615.8366666666667,239.50266393786387
participant300,ExceptionHandling,Post,10.0,,278.64,
participant300,ExceptionHandling,Pre,27.0,,389.3,
participant300,ExternalVarOrMethod,Post,2.3333333333333335,2.0816659994661326,229.38000000000002,199.5346503743147
participant300,ExternalVarOrMethod,Pre,9.666666666666666,6.506407098647712,610.7866666666666,423.20946236270913
participant300,Gemini,Post,169.33333333333334,114.91010979601984,247.30999999999997,22.204542328091335
participant300,Gemini,Pre,0.0,0.0,0.0,0.0
participant300,Literal,Post,3.5,4.949747468305833,317.025,448.34105461133043
participant300,Literal,Pre,14.0,18.384776310850235,645.03,699.9225762896923
participant300,LoopBody,Post,29.666666666666668,20.305992547357377,288.08,39.33580048759653
participant300,LoopBody,Pre,93.33333333333333,76.00219295081776,345.8966666666667,12.60814154954382
participant300,LoopStatement,Post,9.333333333333334,11.372481406154654,373.3033333333333,419.92601018909664
participant300,LoopStatement,Pre,28.666666666666668,29.938826518975876,687.2400000000001,470.3103017157928
participant300,MethodCall,Post,6.0,1.0,562.35,59.98077775421059
participant300,MethodCall,Pre,31.666666666666668,10.263202878893768,2127.2866666666664,1642.7144580033785
participant300,MethodDeclaration,Post,9.0,10.583005244258363,427.27666666666664,135.9986063654085
participant300,MethodDeclaration,Pre,15.0,11.135528725660043,294.21666666666664,67.19576946008829
participant300,Parameter,Post,0.5,0.7071067811865476,266.935,377.5030972720621
participant300,Parameter,Pre,0.0,0.0,0.0,0.0
participant300,Summary,Post,92.0,35.59494346111537,251.67,49.88537260560456
participant300,Summary,Pre,146.33333333333334,25.423086620891127,287.62,41.391927957030475
participant300,VariableName,Post,4.0,3.605551275463989,638.1433333333333,634.0259106955593
participant300,VariableName,Pre,28.666666666666668,19.008769905844336,3298.4500000000003,3680.892608919744
participant320,Argument,Post,0.5,0.7071067811865476,50.03,70.75310452552594
participant320,Argument,Pre,22.0,17.320508075688775,1238.4333333333334,920.7524358009232
participant320,Assignment,Post,0.0,0.0,0.0,0.0
participant320,Assignment,Pre,12.0,1.7320508075688772,393.4866666666667,61.83998733290082
participant320,Code,Post,10.0,0.0,261.12,41.30917815691809
participant320,Code,Pre,178.33333333333334,106.80979980008077,376.2166666666667,56.3378392675237
participant320,ConditionalBody,Post,0.0,,0.0,
participant320,ConditionalBody,Pre,20.0,,1092.27,
participant320,ConditionalStatement,Post,0.0,0.0,0.0,0.0
participant320,ConditionalStatement,Pre,34.0,15.588457268119896,1083.04,374.3481410398615
participant320,ExceptionHandling,Post,3.0,,172.41,
participant320,ExceptionHandling,Pre,36.0,,1822.5,
participant320,ExternalVarOrMethod,Post,0.5,0.7071067811865476,91.78,129.79652075460265
participant320,ExternalVarOrMethod,Pre,16.0,8.660254037844387,1959.4133333333336,2174.682164945796
participant320,Gemini,Post,110.0,38.18376618407357,316.945,26.961981566643054
participant320,Gemini,Pre,45.666666666666664,79.09698687897874,99.29333333333334,171.9810981862057
participant320,IndexOperation,Post,0.0,,0.0,
participant320,IndexOperation,Pre,9.0,0.0,418.69,0.0
participant320,Literal,Post,0.0,0.0,0.0,0.0
participant320,Literal,Pre,8.666666666666666,5.773502691896258,633.61,317.5195540435266
participant320,LoopBody,Post,6.0,,197.42,
participant320,LoopBody,Pre,54.0,,446.05,
participant320,LoopStatement,Post,0.5,0.7071067811865476,300.485,424.9499622896795
participant320,LoopStatement,Pre,46.0,39.83716857408418,623.7466666666667,540.1804588591976
participant320,MethodCall,Post,0.5,0.7071067811865476,300.485,424.9499622896795
participant320,MethodCall,Pre,58.0,46.76537180435969,1670.1633333333332,1059.7841541244773
participant320,MethodDeclaration,Post,0.5,0.7071067811865476,183.535,259.557686170146
participant320,MethodDeclaration,Pre,1.3333333333333333,1.1547005383792517,221.98000000000002,192.2403191320697
participant320,Parameter,Post,1.0,1.4142135623730951,95.945,135.6867202418866
participant320,Parameter,Pre,1.3333333333333333,1.1547005383792517,232.76,201.57607298486593
participant320,Summary,Post,79.5,13.435028842544403,345.62,52.3117596721808
participant320,Summary,Pre,201.66666666666666,116.62475437630441,349.36999999999995,18.030648906792027
participant320,VariableName,Post,0.5,0.7071067811865476,300.485,424.9499622896795
participant320,VariableName,Pre,69.66666666666667,40.414518843273804,4095.146666666667,264.8363419799732
participant330_,Argument,Post,1.0,1.4142135623730951,283.25,400.57599154217917
participant330_,Argument,Pre,13.5,17.67766952966369,715.325,799.2640079785903
participant330_,Code,Post,7.333333333333333,7.767453465154029,393.90333333333336,207.39481872345158
participant330_,Code,Pre,107.33333333333333,68.23733093647006,278.34666666666664,15.384155268760566
participant330_,ConditionalBody,Post,7.5,4.949747468305833,303.245,137.14336021113093
participant330_,ConditionalBody,Pre,132.5,40.30508652763321,293.85,35.963450891147794
participant330_,ConditionalStatement,Post,2.0,2.0,389.3066666666667,562.6579530525926
participant330_,ConditionalStatement,Pre,63.333333333333336,77.18376340483361,666.34,513.6143488065729
participant330_,ExceptionHandling,Post,2.0,,250.3,
participant330_,ExceptionHandling,Pre,48.0,,872.92,
participant330_,ExternalVarOrMethod,Post,0.0,,0.0,
participant330_,ExternalVarOrMethod,Pre,17.0,,1231.81,
participant330_,Gemini,Post,149.0,83.28865468957942,275.5733333333333,12.882407901216816
participant330_,Gemini,Pre,96.66666666666667,117.88695149732786,178.92666666666665,154.99103081576473
participant330_,IndexOperation,Post,1.5,2.1213203435596424,616.93,872.4707730348334
participant330_,IndexOperation,Pre,26.0,33.94112549695428,1358.595,1673.6439693226275
participant330_,Literal,Post,0.5,0.7071067811865476,99.72,141.02537643984505
participant330_,Literal,Pre,38.0,50.91168824543142,1666.175,2108.627776837344
participant330_,LoopStatement,Post,0.0,,0.0,
participant330_,LoopStatement,Pre,4.0,,500.52,
participant330_,MethodCall,Post,0.0,0.0,0.0,0.0
participant330_,MethodCall,Pre,22.0,28.284271247461902,679.68,571.837253945561
participant330_,MethodDeclaration,Post,0.0,0.0,0.0,0.0
participant330_,MethodDeclaration,Pre,1.0,1.0,247.48666666666668,302.0000914459023
participant330_,Parameter,Post,0.0,0.0,0.0,0.0
participant330_,Parameter,Pre,0.0,0.0,0.0,0.0
participant330_,Return,Post,0.0,,0.0,
participant330_,Return,Pre,14.0,,309.85,
participant330_,Summary,Post,101.0,76.3347889235308,290.7266666666667,60.95141863265637
participant330_,Summary,Pre,171.0,63.17436188834834,337.0733333333333,52.97593447343176
participant330_,VariableName,Post,0.3333333333333333,0.5773502691896258,222.45333333333335,385.30047564638863
participant330_,VariableName,Pre,9.666666666666666,10.785793124908958,1728.8633333333335,1842.8198213697763
participant340,Argument,Post,0.6666666666666666,1.1547005383792517,147.38666666666668,255.28119502488494
participant340,Argument,Pre,30.0,31.74901573277509,904.6766666666666,626.5067629589751
participant340,Assignment,Post,0.0,0.0,0.0,0.0
participant340,Assignment,Pre,185.0,38.18376618407357,677.575,63.887097680204505
participant340,Code,Post,5.333333333333333,5.507570547286102,147.33333333333334,136.14563317761363
participant340,Code,Pre,423.3333333333333,158.76502553564288,294.6933333333333,22.316156329738636
participant340,ConditionalBody,Post,2.5,3.5355339059327378,312.84000000000003,442.4225708527991
participant340,ConditionalBody,Pre,312.5,136.47160876900367,475.25,204.41042830540715
participant340,ConditionalStatement,Post,2.6666666666666665,3.0550504633038935,374.46666666666664,485.63026443306984
participant340,ConditionalStatement,Pre,211.33333333333334,63.9557138442949,802.9200000000001,201.168085938103
participant340,ExceptionHandling,Post,0.0,,0.0,
participant340,ExceptionHandling,Pre,288.0,,692.87,
participant340,ExternalVarOrMethod,Post,0.0,,0.0,
participant340,ExternalVarOrMethod,Pre,104.0,,1007.14,
participant340,Gemini,Post,165.66666666666666,58.44940832321002,272.43666666666667,35.20836595659237
participant340,Gemini,Pre,0.0,0.0,0.0,0.0
participant340,IndexOperation,Post,0.0,,0.0,
participant340,IndexOperation,Pre,62.0,,301.83,
participant340,Literal,Post,0.0,0.0,0.0,0.0
participant340,Literal,Pre,49.0,23.430749027719962,868.5500000000001,112.46660882235224
participant340,LoopBody,Post,7.0,,260.99,
participant340,LoopBody,Pre,400.0,,287.53,
participant340,LoopStatement,Post,0.0,,0.0,
participant340,LoopStatement,Pre,87.0,,296.0,
participant340,MethodCall,Post,1.0,1.0,228.01666666666665,275.3147366802826
participant340,MethodCall,Pre,69.66666666666667,79.00210967647214,1057.7166666666665,1071.3389356470402
participant340,MethodDeclaration,Post,0.3333333333333333,0.5773502691896258,33.35,57.763894432422056
participant340,MethodDeclaration,Pre,35.666666666666664,4.725815626252608,366.30333333333334,53.27274193556525
participant340,Parameter,Post,0.0,0.0,0.0,0.0
participant340,Parameter,Pre,12.0,6.0,270.17,14.904871686800949
participant340,Summary,Post,153.66666666666666,35.444792753426185,297.81333333333333,23.082894821346226
participant340,Summary,Pre,350.3333333333333,36.00462933198082,380.74,21.524801973537397
participant340,VariableName,Post,0.6666666666666666,1.1547005383792517,172.40666666666667,298.61710623025823
participant340,VariableName,Pre,84.33333333333333,60.96173663318109,2321.4866666666667,1002.3483928421958
participant350,Argument,Post,1.6666666666666667,2.886751345948129,241.21666666666667,417.7995222990727
participant350,Argument,Pre,16.333333333333332,8.386497083606082,967.1933333333333,555.8795177314356
participant350,Assignment,Post,2.0,2.8284271247461903,89.67,126.81253013799544
participant350,Assignment,Pre,37.0,29.698484809834994,353.065,19.04238561735369
participant350,Code,Post,11.0,10.14889156509222,304.07,56.40133065806159
